num_gpu,job_id,duration,submit_time,interval,model_name
1,application_1506638472019_26072,5170,28034,176,vgg16
1,application_1506638472019_26081,5021,28037,176,inception3
1,application_1506638472019_26094,11417,28040,230,vgg19
1,application_1506638472019_26105,5188,28044,24,alexnet
1,application_1506638472019_26108,5207,28044,1,alexnet
1,application_1506638472019_26109,5477,28044,46,alexnet
1,application_1506638472019_26113,5282,28045,157,vgg11
1,application_1506638472019_26125,10273,28048,432,vgg19
1,application_1506638472019_26150,10508,28055,40,inception4
1,application_1506638472019_26152,5206,28056,183,vgg11
1,application_1506638472019_26162,5172,28059,24,inception3
1,application_1506638472019_26165,11369,28059,75,alexnet
1,application_1506638472019_26168,5223,28060,244,inception4
1,application_1506638472019_26181,4997,28064,63,inception4
1,application_1506638472019_26185,5073,28065,46,resnet101
1,application_1506638472019_26188,5004,28066,190,inception4
1,application_1506638472019_26203,11104,28069,61,vgg16
1,application_1506638472019_26209,146,28070,45,inception3
1,application_1506638472019_26210,5197,28071,219,vgg19
1,application_1506638472019_26216,2523,28075,77,resnet50
1,application_1506638472019_26219,11306,28076,265,inception4
1,application_1506638472019_26228,4961,28080,212,vgg19
1,application_1506638472019_26230,12570,28084,808,vgg19
1,application_1506638472019_26234,10311,28097,9554,vgg11
1,application_1506638472019_26247,5137,28257,3927,vgg16
1,application_1506638472019_26278,5667,28322,4,resnet101
1,application_1506638472019_26279,5699,28322,253,vgg19
1,application_1506638472019_26319,13008,28326,782,vgg19
1,application_1506638472019_26332,2252,28339,585,resnet101
1,application_1506638472019_26340,73070,28349,9,resnet152
1,application_1506638472019_26343,45869,28349,4,vgg19
1,application_1506638472019_26345,61010,28349,4,resnet152
1,application_1506638472019_26347,58705,28349,6,resnet152
1,application_1506638472019_26348,45478,28350,28,resnet50
1,application_1506638472019_26356,47916,28350,51,resnet101
1,application_1506638472019_26370,47973,28351,16,resnet50
1,application_1506638472019_26375,19733,28351,14,vgg19
1,application_1506638472019_26379,31521,28351,8,inception4
1,application_1506638472019_26383,46658,28352,57,resnet101
1,application_1506638472019_26390,64207,28352,4480,resnet152
1,application_1506638472019_26461,233,28427,949,inception4
1,application_1506638472019_26482,283,28443,0,vgg19
1,application_1506638472019_26479,274,28443,0,alexnet
1,application_1506638472019_26475,243,28443,6181,resnet101
1,application_1506638472019_26517,3460,28546,138,resnet101
1,application_1506638472019_26529,5536,28548,2,vgg16
1,application_1506638472019_26530,72,28548,79,vgg19
1,application_1506638472019_26542,3472,28550,16,vgg19
1,application_1506638472019_26544,5566,28550,57,vgg11
1,application_1506638472019_26554,5917,28551,22,vgg16
1,application_1506638472019_26557,5897,28551,33,alexnet
1,application_1506638472019_26564,3376,28552,20,inception4
1,application_1506638472019_26566,3488,28552,11,resnet50
1,application_1506638472019_26568,3366,28552,147,vgg11
1,application_1506638472019_26592,3385,28555,86,inception3
1,application_1506638472019_26607,3536,28556,21,vgg11
1,application_1506638472019_26611,3527,28556,77,vgg11
1,application_1506638472019_26623,3337,28558,19,vgg16
1,application_1506638472019_26627,5262,28558,110,vgg16
1,application_1506638472019_26643,3339,28560,86,resnet50
1,application_1506638472019_26656,3405,28561,73,inception3
1,application_1506638472019_26667,5812,28563,96,inception3
1,application_1506638472019_26685,3440,28564,66,inception4
1,application_1506638472019_26696,3609,28565,35,inception4
1,application_1506638472019_26700,3628,28566,45,resnet50
1,application_1506638472019_26708,3360,28567,129,vgg16
1,application_1506638472019_26726,3367,28569,62,vgg16
1,application_1506638472019_26737,5941,28570,82,inception4
1,application_1506638472019_26751,3464,28571,250,inception3
1,application_1506638472019_26779,3383,28575,35,vgg16
1,application_1506638472019_26785,3378,28576,53,inception3
1,application_1506638472019_26793,5891,28577,610,vgg19
1,application_1506638472019_26844,3593,28587,86,inception4
1,application_1506638472019_26850,3513,28588,297,resnet50
1,application_1506638472019_26867,3435,28593,2965,vgg11
1,application_1506638472019_26891,150,28643,19,resnet50
1,application_1506638472019_26897,3631,28643,2,alexnet
1,application_1506638472019_26898,5894,28643,313,resnet50
1,application_1506638472019_26928,5857,28648,17,vgg19
1,application_1506638472019_26929,3354,28649,19,inception3
1,application_1506638472019_26931,3372,28649,96,vgg11
1,application_1506638472019_26941,3561,28651,45,alexnet
1,application_1506638472019_26945,3354,28651,15,vgg11
1,application_1506638472019_26948,33,28652,29,resnet50
1,application_1506638472019_26953,5472,28652,339,resnet50
1,application_1506638472019_26984,3556,28658,2,resnet101
1,application_1506638472019_27000,3468,28658,1704,vgg16
1,application_1506638472019_27019,68,28686,492,vgg11
1,application_1506638472019_27023,5902,28694,29,inception4
1,application_1506638472019_27024,3430,28695,9,vgg16
1,application_1506638472019_27026,3355,28695,17,inception3
1,application_1506638472019_27027,5892,28695,20,resnet50
1,application_1506638472019_27029,5348,28696,39,inception3
1,application_1506638472019_27036,5803,28696,25,resnet101
1,application_1506638472019_27039,5935,28697,180,inception3
1,application_1506638472019_27068,5843,28700,17,alexnet
1,application_1506638472019_27070,3373,28700,9,vgg19
1,application_1506638472019_27071,3555,28700,71,inception3
1,application_1506638472019_27081,3361,28701,262,resnet50
1,application_1506638472019_27108,3560,28706,34,alexnet
1,application_1506638472019_27116,3520,28706,96,vgg11
1,application_1506638472019_27124,3658,28708,212,inception3
1,application_1506638472019_27156,3616,28711,167,vgg16
1,application_1506638472019_27173,3550,28714,9,inception3
1,application_1506638472019_27174,5966,28714,34,resnet50
1,application_1506638472019_27181,3531,28715,23,alexnet
1,application_1506638472019_27185,3381,28715,95,resnet101
1,application_1506638472019_27194,3311,28717,185,inception4
1,application_1506638472019_27217,5533,28720,40,inception3
1,application_1506638472019_27224,3351,28721,76,resnet101
1,application_1506638472019_27235,3380,28722,3,resnet50
1,application_1506638472019_27237,5954,28722,20,vgg16
1,application_1506638472019_27241,3498,28722,44,vgg16
1,application_1506638472019_27249,5869,28723,31,vgg11
1,application_1506638472019_27255,3534,28723,171,resnet50
1,application_1506638472019_27283,5779,28726,111,inception3
1,application_1506638472019_27303,3506,28728,75,vgg16
1,application_1506638472019_27312,3337,28729,53,resnet50
1,application_1506638472019_27317,3343,28730,21,vgg11
1,application_1506638472019_27320,3369,28731,9,vgg11
1,application_1506638472019_27322,3418,28731,47,alexnet
1,application_1506638472019_27327,5293,28732,25,alexnet
1,application_1506638472019_27330,3498,28732,20,resnet101
1,application_1506638472019_27334,5875,28732,37,resnet50
1,application_1506638472019_27338,5424,28733,130,resnet50
1,application_1506638472019_27353,3446,28735,5,alexnet
1,application_1506638472019_27354,3494,28735,78,vgg11
1,application_1506638472019_27368,3627,28736,67,vgg11
1,application_1506638472019_27375,3438,28738,127,alexnet
1,application_1506638472019_27387,3427,28740,41,resnet101
1,application_1506638472019_27392,5435,28740,210,vgg16
1,application_1506638472019_27427,3337,28744,24,inception3
1,application_1506638472019_27430,3526,28744,111,resnet101
1,application_1506638472019_27448,3354,28746,41,inception3
1,application_1506638472019_27455,3496,28747,89,vgg19
1,application_1506638472019_27467,3503,28748,51,resnet50
1,application_1506638472019_27474,3381,28749,123,vgg11
1,application_1506638472019_27491,3724,28751,10,resnet50
1,application_1506638472019_27492,3575,28751,53,vgg19
1,application_1506638472019_27498,5896,28752,115,alexnet
1,application_1506638472019_27510,3391,28754,243,vgg11
1,application_1506638472019_27524,3366,28758,389,resnet50
1,application_1506638472019_27552,3641,28765,76,resnet101
1,application_1506638472019_27558,5870,28766,79,alexnet
1,application_1506638472019_27565,5833,28767,123,resnet101
1,application_1506638472019_27575,5953,28769,12,resnet101
1,application_1506638472019_27577,3395,28770,265,vgg11
1,application_1506638472019_27595,3457,28774,4,resnet50
1,application_1506638472019_27596,3370,28774,63,resnet101
1,application_1506638472019_27601,3608,28775,62,vgg16
1,application_1506638472019_27609,66,28776,344,inception3
1,application_1506638472019_27629,3563,28782,153,vgg11
1,application_1506638472019_27632,3473,28784,1632,inception3
2,application_1506638472019_27637,32,28812,864,resnet50
1,application_1506638472019_27639,42926,28826,333,vgg11
1,application_1506638472019_27646,58938,28832,33,resnet152
1,application_1506638472019_27647,430,28832,57,vgg11
1,application_1506638472019_27649,269,28833,506,resnet101
1,application_1506638472019_27652,13123,28841,143,resnet50
1,application_1506638472019_27653,30,28844,3735,resnet50
1,application_1506638472019_27693,64,28906,600,resnet50
1,application_1506638472019_27697,66,28916,385,alexnet
1,application_1506638472019_27704,3641,28922,43,vgg19
1,application_1506638472019_27711,3486,28923,48,inception4
1,application_1506638472019_27720,3596,28924,674,resnet50
4,application_1506638472019_27737,139,28935,2,vgg19
4,application_1506638472019_27740,41,28935,769,resnet50
1,application_1506638472019_27754,78823,28948,2369,resnet152
1,application_1506638472019_27772,69537,28988,510,resnet152
1,application_1506638472019_27776,68,28996,1342,resnet101
1,application_1506638472019_27787,67334,29018,1511,resnet152
1,application_1506638472019_27818,2409,29044,84,alexnet
1,application_1506638472019_27821,2322,29045,6,resnet50
1,application_1506638472019_27825,2473,29045,36,vgg11
1,application_1506638472019_27826,2371,29046,14,resnet101
1,application_1506638472019_27829,2389,29046,107,inception3
1,application_1506638472019_27837,2393,29048,211,resnet50
1,application_1506638472019_27858,2481,29051,44,vgg11
1,application_1506638472019_27862,2291,29052,10,resnet50
1,application_1506638472019_27864,2393,29052,65,resnet50
1,application_1506638472019_27872,2450,29053,74,alexnet
1,application_1506638472019_27881,2374,29054,83,vgg19
1,application_1506638472019_27891,2362,29056,274,inception3
1,application_1506638472019_27923,2335,29060,6,inception4
1,application_1506638472019_27925,2417,29061,34,vgg19
1,application_1506638472019_27928,2259,29061,10,vgg11
1,application_1506638472019_27929,2296,29061,119,resnet101
1,application_1506638472019_27937,2379,29063,147,resnet50
1,application_1506638472019_27946,2357,29066,24,vgg11
1,application_1506638472019_27951,2490,29066,205,vgg16
1,application_1506638472019_27976,3994,29070,239,vgg11
1,application_1506638472019_28003,2384,29073,7,inception4
1,application_1506638472019_28004,2460,29074,20,resnet50
1,application_1506638472019_28007,2325,29074,43,alexnet
1,application_1506638472019_28013,2304,29075,28,alexnet
1,application_1506638472019_28020,2299,29075,28,inception3
1,application_1506638472019_28025,251,29076,17,vgg11
1,application_1506638472019_28029,4000,29076,69,vgg11
1,application_1506638472019_28040,261,29077,14,inception3
1,application_1506638472019_28043,2380,29077,10,vgg16
1,application_1506638472019_28044,239,29077,44,inception4
1,application_1506638472019_28052,3532,29078,7,inception3
1,application_1506638472019_28055,244,29078,27,resnet50
1,application_1506638472019_28061,241,29079,84,alexnet
1,application_1506638472019_28075,2360,29080,42,vgg19
1,application_1506638472019_28078,262,29081,387,resnet101
1,application_1506638472019_28130,3679,29087,18,vgg16
1,application_1506638472019_28133,2314,29088,93,resnet50
1,application_1506638472019_28144,3641,29089,288,resnet101
1,application_1506638472019_28158,3683,29094,63,vgg16
1,application_1506638472019_28162,3635,29095,153,vgg19
1,application_1506638472019_28169,4075,29098,246,vgg19
1,application_1506638472019_28187,2372,29102,43,inception3
2,application_1506638472019_28191,36,29102,158,vgg16
1,application_1506638472019_28208,2363,29105,168,inception4
1,application_1506638472019_28220,2303,29108,125,vgg19
1,application_1506638472019_28227,4066,29110,49,vgg16
1,application_1506638472019_28230,2431,29111,181,vgg16
1,application_1506638472019_28238,2367,29114,1006,resnet101
1,application_1506638472019_28253,877,29130,178,resnet101
1,application_1506638472019_28266,2429,29133,150,vgg11
1,application_1506638472019_28283,2408,29136,66,vgg16
1,application_1506638472019_28294,2392,29137,29,resnet50
1,application_1506638472019_28298,2470,29138,109,vgg16
1,application_1506638472019_28313,2388,29139,41,resnet50
1,application_1506638472019_28316,2822,29140,298,vgg16
1,application_1506638472019_28343,3397,29145,62,inception3
1,application_1506638472019_28350,2327,29146,67,resnet50
1,application_1506638472019_28358,2380,29147,23,resnet101
1,application_1506638472019_28361,2441,29148,53,resnet50
1,application_1506638472019_28365,26411,29148,20,resnet101
1,application_1506638472019_28367,2335,29149,30,inception4
1,application_1506638472019_28369,2384,29149,96,vgg11
1,application_1506638472019_28376,2338,29151,21,resnet50
1,application_1506638472019_28380,2343,29151,35,vgg16
1,application_1506638472019_28387,4013,29152,9,resnet101
1,application_1506638472019_28389,2426,29152,12,resnet50
1,application_1506638472019_28391,2355,29152,26,inception4
1,application_1506638472019_28394,2331,29153,17,alexnet
1,application_1506638472019_28396,2520,29153,23,inception4
1,application_1506638472019_28400,2276,29153,130,alexnet
1,application_1506638472019_28413,2392,29155,79,inception3
1,application_1506638472019_28422,2372,29157,97,vgg19
1,application_1506638472019_28432,2387,29158,25,resnet50
1,application_1506638472019_28434,2285,29159,19,vgg11
1,application_1506638472019_28436,2412,29159,16,resnet50
1,application_1506638472019_28438,2305,29159,194,inception4
1,application_1506638472019_28457,2249,29163,109,vgg11
1,application_1506638472019_28466,2444,29164,8,inception3
1,application_1506638472019_28467,2307,29164,95,vgg11
1,application_1506638472019_28470,65,29166,83,vgg16
1,application_1506638472019_28477,2458,29167,229,vgg19
1,application_1506638472019_28483,56,29171,448,vgg16
1,application_1506638472019_28491,2297,29179,67,vgg19
1,application_1506638472019_28497,2425,29180,48,alexnet
1,application_1506638472019_28503,2360,29181,54,vgg19
1,application_1506638472019_28510,2426,29182,50,resnet50
1,application_1506638472019_28517,2410,29182,70,resnet50
1,application_1506638472019_28521,2299,29184,42,vgg16
1,application_1506638472019_28523,2282,29184,33,vgg11
1,application_1506638472019_28526,3971,29185,28,alexnet
1,application_1506638472019_28528,4080,29185,4,resnet50
1,application_1506638472019_28529,2503,29185,163,inception3
1,application_1506638472019_28547,2391,29188,92,inception4
1,application_1506638472019_28549,2512,29190,53,resnet50
1,application_1506638472019_28550,3985,29190,35,inception4
1,application_1506638472019_28554,3992,29191,49,vgg11
1,application_1506638472019_28559,2442,29192,17,vgg11
1,application_1506638472019_28562,3928,29192,40,vgg19
1,application_1506638472019_28566,2377,29193,19,alexnet
1,application_1506638472019_28568,2408,29193,20,inception4
1,application_1506638472019_28569,2389,29193,85,resnet101
1,application_1506638472019_28580,2304,29195,29,vgg16
1,application_1506638472019_28583,2391,29195,19,inception4
1,application_1506638472019_28586,4011,29196,12,vgg16
1,application_1506638472019_28587,2483,29196,180,vgg16
1,application_1506638472019_28607,2415,29199,24,alexnet
1,application_1506638472019_28610,2367,29199,3,vgg16
1,application_1506638472019_28611,142,29199,96,inception4
2,application_1506638472019_28623,19,29201,15,alexnet
1,application_1506638472019_28626,2317,29201,33,alexnet
1,application_1506638472019_28629,2407,29202,25,alexnet
1,application_1506638472019_28632,2402,29202,168,vgg19
1,application_1506638472019_28651,4005,29205,20,resnet50
1,application_1506638472019_28654,2411,29205,26,vgg11
1,application_1506638472019_28658,3989,29206,100,inception4
1,application_1506638472019_28670,4069,29207,142,inception3
1,application_1506638472019_28689,4027,29210,49,vgg16
1,application_1506638472019_28694,2364,29211,27,resnet101
1,application_1506638472019_28696,2362,29211,58,vgg16
1,application_1506638472019_28702,4050,29212,71,inception3
1,application_1506638472019_28708,3947,29213,22,vgg11
1,application_1506638472019_28710,2460,29214,20,vgg11
1,application_1506638472019_28712,2428,29214,49,alexnet
1,application_1506638472019_28715,3658,29215,67,vgg19
1,application_1506638472019_28721,2324,29216,16,alexnet
1,application_1506638472019_28724,59,29216,79,alexnet
1,application_1506638472019_28732,2278,29217,50,vgg19
1,application_1506638472019_28738,2341,29218,191,inception3
1,application_1506638472019_28759,2403,29221,23,resnet50
1,application_1506638472019_28762,4015,29222,237,vgg16
1,application_1506638472019_28784,2448,29226,203,vgg11
1,application_1506638472019_28797,3961,29229,184,alexnet
1,application_1506638472019_28803,2306,29232,2033,alexnet
1,application_1506638472019_28817,68,29266,1014,resnet101
1,application_1506638472019_28826,18150,29283,486,resnet50
1,application_1506638472019_28837,1281,29291,9,inception4
1,application_1506638472019_28838,2432,29291,39,vgg19
1,application_1506638472019_28842,3669,29292,741,alexnet
1,application_1506638472019_28878,2458,29304,123,resnet50
1,application_1506638472019_28893,2282,29306,221,inception3
1,application_1506638472019_28913,2356,29310,119,resnet101
1,application_1506638472019_28930,2427,29312,55,vgg16
1,application_1506638472019_28935,2327,29313,38,vgg19
1,application_1506638472019_28942,2367,29313,43,inception4
1,application_1506638472019_28948,4010,29314,30,inception4
1,application_1506638472019_28951,2492,29315,125,vgg16
1,application_1506638472019_28967,2405,29317,10,inception3
1,application_1506638472019_28969,2325,29317,20,alexnet
1,application_1506638472019_28971,4039,29317,83,alexnet
1,application_1506638472019_28976,2335,29319,7,vgg11
1,application_1506638472019_28977,2276,29319,333,resnet101
1,application_1506638472019_29000,826,29324,45,vgg19
1,application_1506638472019_29002,69,29325,1349,vgg16
1,application_1506638472019_29026,3960,29348,330,inception3
1,application_1506638472019_29032,2278,29353,2580,alexnet
1,application_1506638472019_29048,77,29396,5400,vgg16
1,application_1506638472019_29074,74,29486,600,vgg19
1,application_1506638472019_29080,70,29496,2297,inception3
8,application_1506638472019_29090,24129,29534,2503,resnet101
1,application_1506638472019_29099,67,29576,1426,inception4
1,application_1506638472019_29102,65,29600,374,inception3
1,application_1506638472019_29107,66,29606,3000,resnet50
1,application_1506638472019_29116,86,29656,3000,alexnet
1,application_1506638472019_29127,75,29706,5251,vgg19
1,application_1506638472019_29176,346,29794,35,inception4
1,application_1506638472019_29178,333,29794,327,alexnet
1,application_1506638472019_29184,25,29800,247,vgg19
1,application_1506638472019_29186,319,29804,237,vgg16
1,application_1506638472019_29201,4094,29808,8,vgg19
1,application_1506638472019_29203,4034,29808,19,inception4
1,application_1506638472019_29205,4029,29808,226,inception3
1,application_1506638472019_29216,3819,29812,118,vgg19
1,application_1506638472019_29221,2421,29814,132,alexnet
1,application_1506638472019_29235,61,29816,60,vgg11
1,application_1506638472019_29242,2442,29817,59,alexnet
1,application_1506638472019_29247,387,29818,146,inception4
1,application_1506638472019_29263,295,29820,335,alexnet
1,application_1506638472019_29275,70,29826,1800,resnet101
1,application_1506638472019_29296,70,29856,3600,resnet101
1,application_1506638472019_29330,64,29916,2400,resnet50
1,application_1506638472019_29346,74,29956,660,alexnet
1,application_1506638472019_29359,134,29967,1992,vgg11
1,application_1506638472019_29382,1145,30000,1548,resnet101
1,application_1506638472019_29394,61,30026,70,resnet50
4,application_1506638472019_29395,14416,30027,2842,resnet101
1,application_1506638472019_29421,20649,30075,6,resnet50
1,application_1506638472019_29424,17662,30075,31,inception4
1,application_1506638472019_29428,16790,30075,47,vgg16
1,application_1506638472019_29439,29936,30076,45,inception3
1,application_1506638472019_29453,13013,30077,29,vgg16
1,application_1506638472019_29459,13040,30077,96,vgg16
1,application_1506638472019_29480,31919,30079,55,resnet101
1,application_1506638472019_29501,20417,30080,8,resnet101
1,application_1506638472019_29502,11761,30080,60,resnet101
1,application_1506638472019_29516,13164,30081,5,resnet101
1,application_1506638472019_29519,15936,30081,6,vgg16
1,application_1506638472019_29520,12563,30081,23,vgg16
1,application_1506638472019_29523,14736,30081,10,vgg11
1,application_1506638472019_29524,23416,30082,5,vgg16
1,application_1506638472019_29526,15256,30082,62,inception4
1,application_1506638472019_29543,13106,30083,29,resnet101
1,application_1506638472019_29550,15478,30083,1,vgg19
1,application_1506638472019_29551,12840,30083,5,vgg11
1,application_1506638472019_29553,21615,30083,9,resnet50
1,application_1506638472019_29556,15811,30083,12,resnet50
1,application_1506638472019_29560,12680,30084,24,vgg11
1,application_1506638472019_29569,12822,30084,13,alexnet
1,application_1506638472019_29574,16065,30084,29,resnet101
1,application_1506638472019_29583,13347,30085,119,vgg19
1,application_1506638472019_29620,16048,30087,13,vgg16
1,application_1506638472019_29623,15000,30087,40,inception4
1,application_1506638472019_29637,12715,30088,6,resnet101
1,application_1506638472019_29641,16068,30088,7,alexnet
1,application_1506638472019_29644,12731,30088,8,resnet50
1,application_1506638472019_29647,15858,30088,15,vgg11
1,application_1506638472019_29651,16193,30088,8,resnet101
1,application_1506638472019_29654,15966,30088,3,vgg11
1,application_1506638472019_29655,12885,30088,24,resnet101
1,application_1506638472019_29661,13066,30089,1635,vgg11
1,application_1506638472019_29693,65,30116,642,inception4
1,application_1506638472019_29706,3335,30127,559,resnet50
1,application_1506638472019_29709,54,30136,600,vgg11
1,application_1506638472019_29710,62,30146,599,vgg19
1,application_1506638472019_29717,61,30156,1425,vgg11
1,application_1506638472019_29722,176,30180,375,alexnet
1,application_1506638472019_29725,68,30186,1638,vgg11
1,application_1506638472019_29737,27559,30213,1702,alexnet
1,application_1506638472019_29750,8425,30242,2661,inception4
1,application_1506638472019_29760,64,30286,1330,resnet50
1,application_1506638472019_29768,3740,30308,1069,inception3
1,application_1506638472019_29776,68,30326,600,inception4
1,application_1506638472019_29783,69,30336,1633,alexnet
1,application_1506638472019_29790,69279,30363,2173,resnet152
1,application_1506638472019_29798,63484,30400,393,resnet152
1,application_1506638472019_29801,44546,30406,1,inception4
1,application_1506638472019_29802,57,30406,6188,vgg19
1,application_1506638472019_29822,16939,30509,3971,vgg11
1,application_1506638472019_29842,88,30575,641,vgg11
1,application_1506638472019_29850,62,30586,988,inception4
1,application_1506638472019_29856,12639,30603,105,vgg16
1,application_1506638472019_29867,12327,30604,51,inception4
1,application_1506638472019_29872,8443,30605,90,inception3
1,application_1506638472019_29881,8173,30607,27,inception3
1,application_1506638472019_29883,8377,30607,235,inception4
1,application_1506638472019_29900,8220,30611,27,vgg16
1,application_1506638472019_29902,8132,30611,24,inception4
1,application_1506638472019_29904,8396,30612,53,inception3
1,application_1506638472019_29908,8148,30613,133,resnet101
1,application_1506638472019_29920,8423,30615,72,vgg11
1,application_1506638472019_29929,8551,30616,228,inception4
1,application_1506638472019_29941,10203,30620,21,inception4
1,application_1506638472019_29943,8261,30620,300,inception4
1,application_1506638472019_29954,8164,30625,95,alexnet
1,application_1506638472019_29958,7970,30627,5351,alexnet
1,application_1506638472019_29977,64,30716,3600,vgg16
1,application_1506638472019_29990,61,30776,8245,alexnet
1,application_1506638472019_30019,3402,30913,263,inception4
1,application_1506638472019_30026,3386,30918,17,vgg11
1,application_1506638472019_30028,3379,30918,31,inception3
1,application_1506638472019_30033,1937,30919,149,resnet101
1,application_1506638472019_30059,1973,30921,19,vgg19
1,application_1506638472019_30063,1947,30921,2,inception4
1,application_1506638472019_30065,1993,30922,45,vgg16
1,application_1506638472019_30070,2003,30922,8,vgg11
1,application_1506638472019_30072,2007,30922,68,alexnet
1,application_1506638472019_30082,1966,30924,29,vgg19
1,application_1506638472019_30089,1996,30924,68,inception3
1,application_1506638472019_30099,2107,30925,40,vgg11
1,application_1506638472019_30104,2057,30926,56,alexnet
1,application_1506638472019_30113,2037,30927,101,alexnet
1,application_1506638472019_30126,2069,30928,149,vgg11
1,application_1506638472019_30144,2028,30931,12,vgg19
1,application_1506638472019_30146,2030,30931,92,vgg11
1,application_1506638472019_30161,1949,30933,10,alexnet
1,application_1506638472019_30164,1983,30933,43,resnet101
1,application_1506638472019_30170,2004,30934,0,resnet101
1,application_1506638472019_30169,1923,30934,46,vgg19
1,application_1506638472019_30178,1930,30934,61,vgg19
1,application_1506638472019_30184,1958,30935,53,vgg19
1,application_1506638472019_30191,1958,30936,79,inception3
1,application_1506638472019_30201,1980,30938,109,alexnet
1,application_1506638472019_30220,2018,30939,57,vgg16
1,application_1506638472019_30227,1964,30940,11,inception4
1,application_1506638472019_30228,2079,30940,33,vgg11
1,application_1506638472019_30236,1991,30941,95,vgg16
1,application_1506638472019_30249,1992,30943,11,resnet101
1,application_1506638472019_30252,2143,30943,15,inception4
1,application_1506638472019_30255,1947,30943,70,vgg11
1,application_1506638472019_30263,2060,30944,106,alexnet
1,application_1506638472019_30274,2048,30946,141,vgg16
1,application_1506638472019_30298,2123,30948,143,inception3
1,application_1506638472019_30320,1990,30951,47,inception3
1,application_1506638472019_30330,2075,30951,0,vgg19
1,application_1506638472019_30329,2074,30951,70,vgg19
1,application_1506638472019_30340,2022,30953,22,resnet50
1,application_1506638472019_30343,1961,30953,94,resnet50
1,application_1506638472019_30351,3165,30955,65,vgg19
1,application_1506638472019_30366,2141,30956,12,resnet50
1,application_1506638472019_30367,2037,30956,0,resnet50
1,application_1506638472019_30368,2017,30956,34,alexnet
1,application_1506638472019_30372,2021,30956,2,resnet101
1,application_1506638472019_30373,2031,30956,55,vgg16
1,application_1506638472019_30381,1944,30957,29,vgg16
1,application_1506638472019_30386,2029,30958,241,inception4
1,application_1506638472019_30426,2059,30962,0,vgg19
1,application_1506638472019_30427,1996,30962,17,vgg19
1,application_1506638472019_30430,2088,30962,34,inception4
1,application_1506638472019_30435,2065,30963,10,vgg16
1,application_1506638472019_30436,1950,30963,8,vgg16
1,application_1506638472019_30438,1936,30963,15,vgg16
1,application_1506638472019_30440,1938,30963,2,vgg19
1,application_1506638472019_30441,1977,30963,30,inception4
1,application_1506638472019_30444,1922,30964,6,vgg16
1,application_1506638472019_30446,2101,30964,206,inception4
1,application_1506638472019_30478,2033,30967,8,inception4
1,application_1506638472019_30479,2032,30967,104,alexnet
1,application_1506638472019_30494,2207,30969,35,inception3
1,application_1506638472019_30502,2053,30970,18,inception3
1,application_1506638472019_30504,2034,30970,31,vgg16
1,application_1506638472019_30512,3386,30971,1420,inception4
1,application_1506638472019_30536,2038,30994,41,resnet50
1,application_1506638472019_30542,2073,30995,20,inception3
1,application_1506638472019_30546,2020,30995,1,vgg19
1,application_1506638472019_30547,2116,30995,74,resnet50
1,application_1506638472019_30560,1960,30997,5,vgg19
1,application_1506638472019_30562,2023,30997,40,vgg11
1,application_1506638472019_30568,2042,30997,43,alexnet
1,application_1506638472019_30573,1974,30998,37,inception3
1,application_1506638472019_30576,1989,30999,5,resnet50
1,application_1506638472019_30577,1996,30999,70,resnet50
1,application_1506638472019_30587,2037,31000,27,vgg11
1,application_1506638472019_30592,2014,31000,73,vgg16
1,application_1506638472019_30601,2013,31002,26,resnet50
1,application_1506638472019_30605,1941,31002,28,vgg11
1,application_1506638472019_30610,1946,31002,76,inception3
1,application_1506638472019_30620,2006,31004,7,resnet50
1,application_1506638472019_30622,1935,31004,57,alexnet
1,application_1506638472019_30632,2019,31005,85,resnet50
1,application_1506638472019_30645,2037,31006,65,vgg16
1,application_1506638472019_30655,2157,31007,144,resnet50
1,application_1506638472019_30677,2030,31010,15,vgg11
1,application_1506638472019_30678,2021,31010,228,resnet50
1,application_1506638472019_30688,2022,31014,9,inception4
1,application_1506638472019_30690,2099,31014,127,vgg16
1,application_1506638472019_30707,2036,31016,48,inception4
1,application_1506638472019_30714,2104,31017,10,resnet101
1,application_1506638472019_30715,1964,31017,7,inception3
1,application_1506638472019_30717,2026,31017,72,inception4
1,application_1506638472019_30728,1947,31018,13,resnet50
1,application_1506638472019_30731,2010,31018,135,resnet50
1,application_1506638472019_30751,2011,31021,24,vgg19
1,application_1506638472019_30755,2014,31021,58,vgg19
1,application_1506638472019_30765,3385,31022,40,resnet101
1,application_1506638472019_30772,2001,31023,50,resnet101
1,application_1506638472019_30782,1967,31024,62,vgg19
1,application_1506638472019_30792,1942,31025,136,alexnet
1,application_1506638472019_30815,3412,31027,160,vgg16
1,application_1506638472019_30839,1960,31030,132,vgg16
1,application_1506638472019_30858,1998,31032,6,vgg16
1,application_1506638472019_30859,1955,31032,96,inception4
1,application_1506638472019_30876,1994,31033,37,inception3
1,application_1506638472019_30882,1945,31034,190,vgg19
1,application_1506638472019_30915,2083,31037,18,resnet50
1,application_1506638472019_30918,2017,31038,9,vgg19
1,application_1506638472019_30920,1950,31038,35,inception4
1,application_1506638472019_30925,1986,31038,39,inception4
1,application_1506638472019_30930,2032,31039,2,resnet101
1,application_1506638472019_30931,2117,31039,60,alexnet
1,application_1506638472019_30941,2015,31040,5,vgg16
1,application_1506638472019_30942,1992,31040,37,vgg16
1,application_1506638472019_30949,2137,31041,40,inception4
1,application_1506638472019_30953,3144,31041,106,inception4
