num_gpu,job_id,duration,submit_time,interval,model_name
1,application_1506638472019_13101,549,13993,0,vgg16
1,application_1506638472019_13100,529,13993,0,inception3
1,application_1506638472019_13102,539,13993,0,inception4
1,application_1506638472019_13103,581,13993,0,inception3
1,application_1506638472019_13105,542,13993,0,vgg19
1,application_1506638472019_13106,563,13993,0,vgg11
1,application_1506638472019_13107,545,13993,0,vgg16
1,application_1506638472019_13108,565,13993,0,inception4
1,application_1506638472019_13109,548,13993,0,inception4
1,application_1506638472019_13110,564,13993,0,alexnet
1,application_1506638472019_13111,556,13993,0,vgg19
1,application_1506638472019_13113,562,13993,0,alexnet
1,application_1506638472019_13114,573,13993,0,inception4
1,application_1506638472019_13115,543,13993,0,alexnet
1,application_1506638472019_13116,590,13993,0,resnet50
1,application_1506638472019_13117,565,13994,0,vgg19
1,application_1506638472019_13118,579,13994,0,alexnet
1,application_1506638472019_13119,597,13994,0,vgg16
1,application_1506638472019_13120,533,13994,0,vgg19
1,application_1506638472019_13121,574,13994,0,resnet50
1,application_1506638472019_13122,517,13994,0,vgg16
1,application_1506638472019_13123,556,13994,0,vgg19
1,application_1506638472019_13124,587,13994,0,inception3
1,application_1506638472019_13125,583,13994,0,resnet50
1,application_1506638472019_13127,568,13994,0,alexnet
1,application_1506638472019_13128,549,13994,0,resnet50
1,application_1506638472019_13129,533,13995,0,resnet101
1,application_1506638472019_13130,565,13995,0,vgg11
1,application_1506638472019_13131,544,13995,0,inception4
1,application_1506638472019_13132,533,13995,0,inception4
1,application_1506638472019_13133,538,13995,0,inception4
1,application_1506638472019_13135,535,13996,0,vgg11
1,application_1506638472019_13136,604,13996,0,vgg16
1,application_1506638472019_13137,552,13996,0,vgg11
1,application_1506638472019_13138,552,13996,0,resnet101
1,application_1506638472019_13139,597,13996,0,vgg16
1,application_1506638472019_13140,548,13996,0,alexnet
1,application_1506638472019_13141,544,13996,0,resnet101
1,application_1506638472019_13142,536,13996,0,resnet101
1,application_1506638472019_13143,533,13996,0,resnet101
1,application_1506638472019_13144,526,13996,0,inception3
1,application_1506638472019_13145,555,13996,0,vgg11
1,application_1506638472019_13146,557,13996,0,resnet101
1,application_1506638472019_13147,564,13997,0,inception3
1,application_1506638472019_13148,566,13997,0,vgg19
1,application_1506638472019_13149,518,13997,0,resnet101
1,application_1506638472019_13150,546,13997,0,inception3
1,application_1506638472019_13151,544,13997,0,inception3
1,application_1506638472019_13152,583,13997,0,vgg11
1,application_1506638472019_13153,583,13997,0,alexnet
1,application_1506638472019_13154,573,13997,0,inception3
1,application_1506638472019_13155,581,13997,0,vgg16
1,application_1506638472019_13157,564,13997,0,inception4
1,application_1506638472019_13159,544,13997,0,resnet101
2,application_1506638472019_13158,15,13997,0,resnet50
1,application_1506638472019_13160,554,13997,0,inception4
1,application_1506638472019_13162,571,13998,0,resnet50
1,application_1506638472019_13163,545,13998,0,inception3
1,application_1506638472019_13164,558,13998,0,vgg16
1,application_1506638472019_13165,752,13998,0,alexnet
1,application_1506638472019_13166,598,13998,0,resnet101
1,application_1506638472019_13167,531,13998,0,vgg16
1,application_1506638472019_13168,564,13998,0,inception4
1,application_1506638472019_13169,566,13998,0,inception3
1,application_1506638472019_13170,556,13998,0,resnet50
1,application_1506638472019_13171,553,13998,0,vgg11
1,application_1506638472019_13173,548,13999,0,vgg16
1,application_1506638472019_13172,736,13999,0,vgg19
1,application_1506638472019_13176,600,13999,0,alexnet
1,application_1506638472019_13175,566,13999,0,vgg19
1,application_1506638472019_13177,572,13999,0,resnet50
1,application_1506638472019_13179,550,13999,0,inception4
1,application_1506638472019_13180,565,13999,0,alexnet
1,application_1506638472019_13181,566,13999,0,inception4
1,application_1506638472019_13182,68,13999,0,inception3
1,application_1506638472019_13183,639,13999,0,vgg19
1,application_1506638472019_13184,542,13999,0,inception3
1,application_1506638472019_13185,612,13999,0,inception3
1,application_1506638472019_13186,642,13999,0,vgg16
1,application_1506638472019_13188,562,14000,0,vgg19
1,application_1506638472019_13187,547,14000,0,vgg19
1,application_1506638472019_13189,551,14000,0,resnet50
1,application_1506638472019_13190,531,14000,0,alexnet
1,application_1506638472019_13191,552,14000,0,resnet101
1,application_1506638472019_13193,581,14000,0,resnet101
1,application_1506638472019_13194,575,14001,0,vgg19
1,application_1506638472019_13195,525,14001,0,vgg19
1,application_1506638472019_13196,563,14001,0,vgg19
1,application_1506638472019_13197,557,14001,0,alexnet
1,application_1506638472019_13198,540,14001,0,inception3
1,application_1506638472019_13199,27,14001,0,vgg16
1,application_1506638472019_13200,22,14001,0,vgg16
1,application_1506638472019_13202,25,14001,0,alexnet
1,application_1506638472019_13201,25,14001,0,alexnet
1,application_1506638472019_13203,29,14001,0,vgg16
1,application_1506638472019_13204,25,14001,0,inception3
1,application_1506638472019_13205,537,14002,0,inception4
1,application_1506638472019_13206,28,14002,0,vgg16
1,application_1506638472019_13207,531,14002,0,vgg11
1,application_1506638472019_13208,10,14002,0,vgg19
1,application_1506638472019_13209,10,14002,0,resnet101
1,application_1506638472019_13210,533,14002,0,resnet101
1,application_1506638472019_13211,537,14002,0,vgg19
1,application_1506638472019_13212,534,14002,0,vgg19
1,application_1506638472019_13213,2700,14002,0,vgg16
1,application_1506638472019_13214,567,14003,0,vgg11
1,application_1506638472019_13215,550,14003,0,inception4
1,application_1506638472019_13216,2600,14003,0,resnet101
1,application_1506638472019_13217,2503,14003,0,vgg11
1,application_1506638472019_13218,2479,14003,0,vgg11
1,application_1506638472019_13219,554,14003,0,vgg19
1,application_1506638472019_13220,502,14003,0,vgg19
1,application_1506638472019_13221,521,14003,0,vgg19
1,application_1506638472019_13222,557,14003,0,vgg19
1,application_1506638472019_13223,529,14004,0,inception4
1,application_1506638472019_13224,554,14004,0,vgg11
1,application_1506638472019_13225,563,14004,0,resnet50
1,application_1506638472019_13226,542,14004,0,inception3
1,application_1506638472019_13227,525,14004,0,vgg11
1,application_1506638472019_13228,708,14005,0,vgg11
1,application_1506638472019_13229,705,14005,0,inception3
1,application_1506638472019_13230,683,14005,0,resnet50
1,application_1506638472019_13231,720,14005,0,resnet101
1,application_1506638472019_13232,527,14005,0,resnet101
1,application_1506638472019_13233,554,14005,0,vgg16
1,application_1506638472019_13234,525,14005,0,alexnet
1,application_1506638472019_13235,548,14006,0,vgg11
1,application_1506638472019_13236,524,14006,0,inception3
1,application_1506638472019_13237,526,14006,0,inception3
1,application_1506638472019_13238,589,14006,0,inception4
1,application_1506638472019_13239,24,14007,1,alexnet
1,application_1506638472019_13240,148,14008,0,inception4
1,application_1506638472019_13241,66,14009,0,inception3
1,application_1506638472019_13242,152,14010,0,vgg19
1,application_1506638472019_13243,155,14010,0,vgg19
1,application_1506638472019_13244,621,14011,0,vgg11
1,application_1506638472019_13245,588,14011,0,inception4
1,application_1506638472019_13246,523,14011,0,vgg11
1,application_1506638472019_13247,529,14011,0,alexnet
1,application_1506638472019_13248,606,14011,0,resnet50
1,application_1506638472019_13249,547,14011,0,alexnet
1,application_1506638472019_13250,581,14011,0,resnet50
1,application_1506638472019_13251,538,14011,0,vgg11
1,application_1506638472019_13252,568,14011,0,vgg16
1,application_1506638472019_13253,596,14011,0,alexnet
1,application_1506638472019_13254,549,14011,0,resnet101
1,application_1506638472019_13255,594,14011,0,vgg16
1,application_1506638472019_13256,561,14011,0,resnet101
1,application_1506638472019_13257,542,14012,0,vgg11
1,application_1506638472019_13258,558,14012,0,inception3
1,application_1506638472019_13259,562,14012,0,vgg16
1,application_1506638472019_13260,552,14012,0,vgg19
1,application_1506638472019_13261,521,14012,0,vgg19
1,application_1506638472019_13262,565,14012,0,vgg16
1,application_1506638472019_13263,575,14012,0,resnet101
1,application_1506638472019_13264,532,14012,0,vgg19
1,application_1506638472019_13265,565,14012,0,resnet101
1,application_1506638472019_13266,516,14012,0,inception4
1,application_1506638472019_13267,570,14012,0,inception3
1,application_1506638472019_13268,554,14012,0,alexnet
1,application_1506638472019_13269,571,14012,0,inception3
1,application_1506638472019_13270,538,14012,0,vgg16
1,application_1506638472019_13271,156,14012,0,vgg19
1,application_1506638472019_13272,546,14012,0,alexnet
1,application_1506638472019_13273,156,14012,0,resnet101
1,application_1506638472019_13274,551,14012,0,vgg19
1,application_1506638472019_13275,546,14013,0,inception4
1,application_1506638472019_13277,630,14013,0,resnet101
1,application_1506638472019_13276,622,14013,0,resnet101
1,application_1506638472019_13278,631,14013,0,inception3
1,application_1506638472019_13279,520,14013,0,vgg19
1,application_1506638472019_13280,565,14013,0,inception4
1,application_1506638472019_13281,561,14013,0,vgg11
1,application_1506638472019_13282,567,14013,0,inception3
1,application_1506638472019_13283,576,14013,0,inception4
1,application_1506638472019_13284,579,14013,0,inception3
1,application_1506638472019_13285,564,14013,0,inception3
1,application_1506638472019_13286,699,14013,0,alexnet
1,application_1506638472019_13287,564,14013,0,alexnet
1,application_1506638472019_13288,556,14013,0,vgg19
1,application_1506638472019_13289,539,14013,0,resnet101
1,application_1506638472019_13290,557,14013,0,inception4
1,application_1506638472019_13291,545,14013,0,inception3
1,application_1506638472019_13292,568,14014,0,resnet101
1,application_1506638472019_13293,730,14014,0,inception3
1,application_1506638472019_13294,574,14014,0,vgg11
1,application_1506638472019_13295,739,14014,0,inception3
1,application_1506638472019_13296,562,14014,0,inception4
1,application_1506638472019_13297,562,14014,0,inception4
1,application_1506638472019_13298,553,14014,0,vgg16
1,application_1506638472019_13299,523,14014,0,resnet50
1,application_1506638472019_13300,528,14014,0,inception3
1,application_1506638472019_13301,536,14014,0,vgg11
1,application_1506638472019_13302,561,14014,0,resnet101
1,application_1506638472019_13303,550,14014,0,vgg11
1,application_1506638472019_13304,537,14014,0,resnet50
1,application_1506638472019_13305,569,14014,0,inception4
1,application_1506638472019_13306,556,14014,0,vgg19
1,application_1506638472019_13308,531,14014,0,vgg11
1,application_1506638472019_13307,579,14014,0,inception4
1,application_1506638472019_13309,562,14014,0,vgg11
1,application_1506638472019_13310,548,14015,0,vgg19
1,application_1506638472019_13311,553,14015,0,inception3
1,application_1506638472019_13312,562,14015,0,inception3
1,application_1506638472019_13313,547,14015,0,alexnet
1,application_1506638472019_13314,529,14015,0,alexnet
1,application_1506638472019_13315,556,14015,0,vgg19
1,application_1506638472019_13316,570,14015,0,resnet101
1,application_1506638472019_13317,569,14015,0,inception4
1,application_1506638472019_13318,549,14015,0,vgg19
1,application_1506638472019_13319,540,14015,0,inception3
1,application_1506638472019_13320,566,14015,0,resnet101
1,application_1506638472019_13321,569,14015,0,vgg19
1,application_1506638472019_13322,570,14015,0,resnet50
1,application_1506638472019_13324,577,14015,0,inception3
1,application_1506638472019_13325,536,14015,0,inception4
1,application_1506638472019_13326,562,14015,0,resnet50
1,application_1506638472019_13327,573,14015,0,inception3
1,application_1506638472019_13328,538,14016,0,inception4
1,application_1506638472019_13329,540,14016,0,alexnet
1,application_1506638472019_13330,582,14016,0,vgg16
1,application_1506638472019_13331,588,14016,0,vgg19
1,application_1506638472019_13332,541,14016,0,vgg16
1,application_1506638472019_13333,542,14016,0,resnet50
1,application_1506638472019_13334,571,14016,0,vgg16
1,application_1506638472019_13336,568,14016,0,alexnet
1,application_1506638472019_13335,558,14016,0,resnet101
1,application_1506638472019_13337,569,14016,0,inception3
1,application_1506638472019_13338,557,14016,0,vgg19
1,application_1506638472019_13339,587,14016,0,resnet101
1,application_1506638472019_13340,564,14016,0,vgg19
1,application_1506638472019_13341,152,14017,0,inception4
1,application_1506638472019_13343,562,14017,0,vgg19
1,application_1506638472019_13344,573,14017,0,resnet50
1,application_1506638472019_13345,537,14017,0,alexnet
1,application_1506638472019_13346,560,14017,0,vgg11
1,application_1506638472019_13347,566,14017,0,resnet50
1,application_1506638472019_13348,560,14017,0,inception3
1,application_1506638472019_13349,561,14017,0,resnet101
1,application_1506638472019_13350,538,14017,0,alexnet
1,application_1506638472019_13351,533,14018,0,vgg16
1,application_1506638472019_13353,572,14018,0,inception4
1,application_1506638472019_13352,543,14018,0,inception3
1,application_1506638472019_13354,538,14018,0,vgg11
1,application_1506638472019_13355,553,14018,0,resnet101
1,application_1506638472019_13356,536,14018,0,alexnet
1,application_1506638472019_13357,571,14018,0,vgg19
1,application_1506638472019_13358,560,14018,0,inception4
1,application_1506638472019_13359,567,14018,0,vgg19
1,application_1506638472019_13360,554,14018,0,inception3
1,application_1506638472019_13362,575,14018,0,vgg16
1,application_1506638472019_13363,537,14018,0,vgg19
1,application_1506638472019_13366,619,14019,0,vgg19
1,application_1506638472019_13365,593,14019,0,resnet101
1,application_1506638472019_13364,546,14019,0,vgg16
1,application_1506638472019_13367,578,14019,0,resnet50
1,application_1506638472019_13368,160,14019,0,vgg16
1,application_1506638472019_13369,577,14019,0,vgg16
1,application_1506638472019_13370,564,14019,0,resnet50
1,application_1506638472019_13371,561,14019,0,vgg11
1,application_1506638472019_13372,568,14019,0,inception4
1,application_1506638472019_13373,555,14019,0,vgg19
1,application_1506638472019_13374,567,14019,0,vgg19
1,application_1506638472019_13375,570,14019,0,resnet101
1,application_1506638472019_13376,551,14019,0,inception4
1,application_1506638472019_13377,69,14019,0,inception4
1,application_1506638472019_13379,615,14019,0,vgg16
1,application_1506638472019_13380,589,14019,0,alexnet
1,application_1506638472019_13382,606,14019,0,resnet50
1,application_1506638472019_13381,157,14019,0,resnet101
1,application_1506638472019_13383,154,14019,0,resnet101
1,application_1506638472019_13384,561,14019,0,inception3
1,application_1506638472019_13385,712,14019,0,inception4
1,application_1506638472019_13386,577,14019,0,inception3
1,application_1506638472019_13387,567,14020,0,inception3
1,application_1506638472019_13389,708,14020,0,resnet50
1,application_1506638472019_13388,704,14020,0,alexnet
1,application_1506638472019_13390,533,14020,0,vgg11
1,application_1506638472019_13391,575,14020,0,inception4
1,application_1506638472019_13392,566,14020,0,vgg16
1,application_1506638472019_13393,543,14020,0,vgg11
1,application_1506638472019_13394,570,14020,0,resnet101
1,application_1506638472019_13395,538,14020,0,vgg11
1,application_1506638472019_13396,558,14020,0,vgg19
1,application_1506638472019_13397,596,14020,0,inception3
1,application_1506638472019_13398,549,14020,0,inception4
1,application_1506638472019_13399,556,14020,0,resnet101
1,application_1506638472019_13400,714,14020,0,inception3
1,application_1506638472019_13401,580,14020,0,vgg16
1,application_1506638472019_13403,587,14020,0,resnet101
1,application_1506638472019_13402,572,14020,0,vgg19
1,application_1506638472019_13404,590,14020,0,vgg16
1,application_1506638472019_13406,561,14021,0,resnet101
1,application_1506638472019_13407,560,14021,0,vgg19
1,application_1506638472019_13408,577,14021,0,alexnet
1,application_1506638472019_13409,539,14021,0,inception3
1,application_1506638472019_13410,563,14021,0,alexnet
1,application_1506638472019_13411,581,14021,0,resnet101
1,application_1506638472019_13412,580,14021,0,vgg19
1,application_1506638472019_13414,565,14021,0,vgg16
1,application_1506638472019_13415,588,14021,0,vgg16
1,application_1506638472019_13416,520,14021,0,inception3
1,application_1506638472019_13417,555,14022,0,inception4
1,application_1506638472019_13418,527,14022,0,vgg11
1,application_1506638472019_13419,568,14022,0,inception4
1,application_1506638472019_13420,548,14022,0,vgg19
1,application_1506638472019_13421,575,14022,0,inception4
1,application_1506638472019_13422,556,14022,0,resnet50
1,application_1506638472019_13424,565,14022,0,vgg19
1,application_1506638472019_13425,569,14022,0,vgg11
1,application_1506638472019_13426,628,14022,0,resnet101
1,application_1506638472019_13427,529,14022,0,inception3
1,application_1506638472019_13428,532,14022,0,vgg16
1,application_1506638472019_13429,615,14022,0,vgg19
1,application_1506638472019_13430,585,14022,0,inception3
1,application_1506638472019_13431,545,14022,0,inception4
1,application_1506638472019_13433,611,14022,0,vgg16
1,application_1506638472019_13434,572,14022,0,alexnet
1,application_1506638472019_13435,598,14022,0,inception3
1,application_1506638472019_13436,575,14022,0,vgg11
1,application_1506638472019_13437,597,14022,0,resnet101
1,application_1506638472019_13440,25,14023,0,vgg19
1,application_1506638472019_13439,7,14023,0,resnet50
1,application_1506638472019_13442,553,14023,0,inception4
1,application_1506638472019_13441,26,14023,0,inception3
1,application_1506638472019_13443,550,14023,0,vgg16
1,application_1506638472019_13444,28,14023,0,resnet101
1,application_1506638472019_13445,520,14023,0,alexnet
1,application_1506638472019_13446,5,14023,0,resnet101
1,application_1506638472019_13448,24,14023,0,vgg16
1,application_1506638472019_13447,23,14023,0,vgg16
1,application_1506638472019_13449,547,14023,0,resnet50
1,application_1506638472019_13450,18,14023,0,inception4
1,application_1506638472019_13451,556,14023,0,vgg16
1,application_1506638472019_13452,551,14023,0,vgg16
1,application_1506638472019_13454,556,14023,0,vgg16
1,application_1506638472019_13453,27,14023,0,resnet101
1,application_1506638472019_13455,557,14023,0,vgg16
1,application_1506638472019_13457,560,14023,0,vgg11
1,application_1506638472019_13458,558,14023,0,vgg16
1,application_1506638472019_13459,589,14023,0,inception4
1,application_1506638472019_13461,558,14023,0,vgg11
1,application_1506638472019_13456,554,14023,0,resnet50
1,application_1506638472019_13460,533,14023,0,alexnet
1,application_1506638472019_13462,564,14023,0,alexnet
1,application_1506638472019_13463,555,14023,0,vgg11
1,application_1506638472019_13464,545,14023,0,inception3
1,application_1506638472019_13465,565,14023,0,vgg19
1,application_1506638472019_13466,563,14024,0,inception4
1,application_1506638472019_13467,560,14024,0,vgg16
1,application_1506638472019_13468,562,14024,0,vgg19
1,application_1506638472019_13469,552,14024,0,inception3
1,application_1506638472019_13470,558,14024,0,resnet50
1,application_1506638472019_13471,526,14024,0,inception3
1,application_1506638472019_13472,549,14024,0,vgg19
1,application_1506638472019_13473,567,14024,0,inception4
1,application_1506638472019_13474,734,14024,0,resnet50
1,application_1506638472019_13475,547,14024,0,vgg11
1,application_1506638472019_13476,522,14024,0,inception3
1,application_1506638472019_13477,551,14024,0,resnet50
1,application_1506638472019_13478,599,14024,0,inception4
1,application_1506638472019_13479,645,14024,0,vgg11
1,application_1506638472019_13480,543,14024,0,resnet101
1,application_1506638472019_13481,562,14024,0,inception4
1,application_1506638472019_13482,536,14025,0,alexnet
1,application_1506638472019_13483,521,14025,0,inception3
1,application_1506638472019_13485,558,14025,0,vgg16
1,application_1506638472019_13486,542,14025,0,resnet101
1,application_1506638472019_13487,594,14025,0,inception3
1,application_1506638472019_13488,569,14025,0,vgg11
1,application_1506638472019_13489,584,14025,0,vgg19
1,application_1506638472019_13490,571,14025,0,inception3
1,application_1506638472019_13491,580,14025,0,alexnet
1,application_1506638472019_13492,568,14025,0,inception4
1,application_1506638472019_13493,539,14025,0,vgg11
1,application_1506638472019_13494,524,14025,0,vgg16
1,application_1506638472019_13495,579,14025,0,inception3
1,application_1506638472019_13496,545,14025,0,vgg19
1,application_1506638472019_13497,545,14025,0,inception4
1,application_1506638472019_13498,542,14025,0,inception4
1,application_1506638472019_13499,554,14025,0,inception4
1,application_1506638472019_13500,571,14026,0,inception3
1,application_1506638472019_13501,567,14026,0,alexnet
1,application_1506638472019_13502,590,14026,0,vgg16
1,application_1506638472019_13503,531,14026,0,vgg19
1,application_1506638472019_13504,555,14026,0,alexnet
1,application_1506638472019_13505,563,14026,0,resnet50
1,application_1506638472019_13507,630,14026,0,alexnet
1,application_1506638472019_13508,533,14026,0,vgg11
1,application_1506638472019_13509,570,14026,0,inception4
1,application_1506638472019_13510,565,14026,0,resnet101
1,application_1506638472019_13511,599,14026,0,alexnet
1,application_1506638472019_13512,570,14027,0,inception4
1,application_1506638472019_13513,548,14027,0,resnet101
1,application_1506638472019_13514,568,14027,0,vgg16
1,application_1506638472019_13515,563,14027,0,inception4
1,application_1506638472019_13516,545,14027,0,vgg11
1,application_1506638472019_13518,547,14028,0,vgg11
1,application_1506638472019_13519,529,14028,0,inception3
1,application_1506638472019_13520,590,14028,0,vgg11
1,application_1506638472019_13521,530,14028,0,resnet50
1,application_1506638472019_13522,555,14028,0,resnet101
1,application_1506638472019_13523,546,14028,0,inception4
1,application_1506638472019_13525,544,14028,0,alexnet
1,application_1506638472019_13524,19,14028,0,alexnet
1,application_1506638472019_13526,752,14028,0,vgg16
1,application_1506638472019_13527,550,14028,0,resnet50
1,application_1506638472019_13529,559,14028,0,resnet101
1,application_1506638472019_13531,21993,14028,0,inception4
1,application_1506638472019_13530,22040,14028,0,vgg19
1,application_1506638472019_13532,538,14028,0,alexnet
1,application_1506638472019_13533,569,14028,0,vgg19
1,application_1506638472019_13534,529,14029,0,vgg11
1,application_1506638472019_13535,773,14029,0,vgg19
1,application_1506638472019_13536,544,14029,0,resnet50
1,application_1506638472019_13537,63,14029,0,inception4
1,application_1506638472019_13538,531,14029,1,vgg19
1,application_1506638472019_13539,526,14031,0,resnet50
1,application_1506638472019_13540,538,14031,0,vgg19
1,application_1506638472019_13541,573,14031,1,inception3
1,application_1506638472019_13542,552,14032,0,resnet101
1,application_1506638472019_13543,573,14032,0,vgg16
1,application_1506638472019_13544,575,14032,0,inception3
1,application_1506638472019_13545,545,14032,0,vgg16
1,application_1506638472019_13546,583,14033,0,alexnet
1,application_1506638472019_13547,532,14033,0,inception4
1,application_1506638472019_13549,538,14033,0,alexnet
1,application_1506638472019_13548,519,14033,0,vgg16
1,application_1506638472019_13550,578,14033,0,alexnet
1,application_1506638472019_13551,555,14033,0,inception3
1,application_1506638472019_13552,546,14033,0,resnet50
1,application_1506638472019_13553,534,14033,0,inception4
1,application_1506638472019_13554,550,14033,0,vgg16
1,application_1506638472019_13555,556,14033,0,resnet50
1,application_1506638472019_13556,544,14033,0,inception4
1,application_1506638472019_13557,534,14033,0,inception3
1,application_1506638472019_13559,561,14033,0,resnet101
1,application_1506638472019_13558,560,14033,0,vgg19
1,application_1506638472019_13560,546,14033,0,inception4
1,application_1506638472019_13561,542,14033,0,inception4
1,application_1506638472019_13562,599,14033,0,vgg16
1,application_1506638472019_13563,578,14033,0,inception3
1,application_1506638472019_13564,588,14033,0,vgg16
1,application_1506638472019_13565,552,14033,0,alexnet
1,application_1506638472019_13566,528,14034,0,vgg19
1,application_1506638472019_13567,580,14034,0,resnet50
1,application_1506638472019_13568,539,14034,0,resnet50
1,application_1506638472019_13569,555,14034,0,inception3
1,application_1506638472019_13570,594,14034,0,vgg19
1,application_1506638472019_13571,566,14034,0,vgg11
1,application_1506638472019_13572,536,14034,0,vgg11
1,application_1506638472019_13573,677,14034,4,inception4
1,application_1506638472019_13574,542,14039,0,vgg19
1,application_1506638472019_13575,561,14039,0,inception3
1,application_1506638472019_13576,62,14039,0,resnet50
1,application_1506638472019_13577,579,14039,0,vgg11
1,application_1506638472019_13578,557,14039,0,resnet101
1,application_1506638472019_13579,579,14039,0,vgg11
1,application_1506638472019_13580,537,14039,0,resnet50
1,application_1506638472019_13581,582,14039,0,inception4
1,application_1506638472019_13582,540,14040,0,resnet50
1,application_1506638472019_13583,577,14040,0,resnet101
1,application_1506638472019_13584,573,14040,0,inception4
1,application_1506638472019_13585,704,14040,0,inception3
1,application_1506638472019_13586,702,14040,0,vgg19
1,application_1506638472019_13587,686,14040,0,resnet50
1,application_1506638472019_13588,583,14040,0,inception3
1,application_1506638472019_13589,588,14040,0,inception4
1,application_1506638472019_13590,587,14040,0,resnet50
1,application_1506638472019_13591,536,14040,0,vgg11
1,application_1506638472019_13592,559,14040,0,resnet101
1,application_1506638472019_13593,538,14040,0,vgg16
1,application_1506638472019_13594,537,14040,0,vgg16
1,application_1506638472019_13595,591,14040,0,vgg19
1,application_1506638472019_13596,544,14040,0,vgg11
1,application_1506638472019_13597,584,14040,0,alexnet
1,application_1506638472019_13599,548,14040,0,vgg11
1,application_1506638472019_13598,538,14040,0,resnet50
1,application_1506638472019_13600,555,14040,0,vgg11
1,application_1506638472019_13601,563,14041,0,inception3
1,application_1506638472019_13602,554,14041,0,vgg16
1,application_1506638472019_13603,531,14041,0,resnet101
1,application_1506638472019_13605,547,14041,0,inception3
1,application_1506638472019_13606,552,14041,0,alexnet
1,application_1506638472019_13607,741,14041,0,vgg19
1,application_1506638472019_13608,541,14041,0,vgg19
1,application_1506638472019_13609,546,14041,0,inception4
1,application_1506638472019_13610,555,14041,0,inception3
1,application_1506638472019_13611,747,14041,0,vgg19
1,application_1506638472019_13612,529,14041,0,inception4
1,application_1506638472019_13613,597,14042,0,alexnet
1,application_1506638472019_13614,563,14042,0,inception3
1,application_1506638472019_13615,534,14042,0,vgg11
1,application_1506638472019_13616,542,14042,0,inception4
1,application_1506638472019_13617,571,14042,0,inception4
1,application_1506638472019_13618,580,14043,0,resnet50
1,application_1506638472019_13619,589,14043,0,inception3
1,application_1506638472019_13620,557,14043,0,resnet101
1,application_1506638472019_13621,572,14043,0,vgg19
1,application_1506638472019_13622,582,14043,0,vgg11
1,application_1506638472019_13623,547,14043,0,inception3
1,application_1506638472019_13624,548,14043,0,alexnet
1,application_1506638472019_13625,539,14043,0,vgg19
1,application_1506638472019_13626,757,14044,0,alexnet
1,application_1506638472019_13627,528,14044,0,vgg19
1,application_1506638472019_13628,532,14044,0,inception3
1,application_1506638472019_13629,594,14044,0,resnet101
1,application_1506638472019_13630,550,14045,0,resnet50
1,application_1506638472019_13631,553,14045,0,resnet50
1,application_1506638472019_13632,532,14045,0,resnet50
1,application_1506638472019_13633,579,14045,0,vgg16
1,application_1506638472019_13634,545,14045,0,inception3
1,application_1506638472019_13635,554,14045,0,alexnet
1,application_1506638472019_13636,545,14045,0,alexnet
1,application_1506638472019_13637,553,14045,0,alexnet
1,application_1506638472019_13638,530,14045,0,inception3
1,application_1506638472019_13639,571,14046,0,alexnet
1,application_1506638472019_13640,556,14046,0,resnet50
1,application_1506638472019_13641,536,14046,0,vgg16
1,application_1506638472019_13642,566,14046,0,vgg11
1,application_1506638472019_13643,536,14046,0,vgg19
1,application_1506638472019_13644,569,14046,0,inception4
1,application_1506638472019_13645,552,14046,0,inception3
1,application_1506638472019_13646,578,14046,0,vgg16
1,application_1506638472019_13647,555,14046,0,vgg16
1,application_1506638472019_13649,571,14047,0,resnet101
1,application_1506638472019_13648,558,14047,0,inception4
1,application_1506638472019_13650,557,14047,0,resnet101
1,application_1506638472019_13651,592,14047,0,resnet101
1,application_1506638472019_13652,552,14047,0,vgg19
1,application_1506638472019_13653,550,14047,0,vgg16
1,application_1506638472019_13654,575,14047,0,alexnet
1,application_1506638472019_13655,547,14047,0,vgg11
1,application_1506638472019_13657,544,14047,0,alexnet
1,application_1506638472019_13656,538,14047,0,vgg19
1,application_1506638472019_13658,559,14047,0,inception3
1,application_1506638472019_13659,565,14047,0,resnet101
1,application_1506638472019_13661,569,14047,0,inception3
1,application_1506638472019_13662,577,14047,0,vgg16
1,application_1506638472019_13663,558,14047,0,vgg19
1,application_1506638472019_13664,550,14047,0,vgg19
1,application_1506638472019_13665,557,14047,0,vgg16
1,application_1506638472019_13666,543,14048,0,resnet101
1,application_1506638472019_13667,557,14048,0,alexnet
1,application_1506638472019_13668,546,14048,0,inception4
1,application_1506638472019_13669,558,14048,0,vgg19
1,application_1506638472019_13670,608,14048,0,vgg16
1,application_1506638472019_13671,573,14048,0,inception3
1,application_1506638472019_13673,533,14048,0,resnet101
1,application_1506638472019_13674,588,14048,0,resnet101
1,application_1506638472019_13675,591,14048,0,vgg19
1,application_1506638472019_13677,565,14048,0,resnet101
1,application_1506638472019_13678,544,14048,0,vgg11
1,application_1506638472019_13679,525,14048,0,alexnet
1,application_1506638472019_13680,615,14048,0,vgg11
1,application_1506638472019_13681,594,14048,0,resnet101
1,application_1506638472019_13682,574,14048,0,resnet101
1,application_1506638472019_13683,579,14048,0,inception3
1,application_1506638472019_13684,548,14048,0,vgg19
1,application_1506638472019_13685,576,14048,0,resnet50
1,application_1506638472019_13686,590,14048,0,inception4
1,application_1506638472019_13687,565,14048,0,vgg16
1,application_1506638472019_13688,584,14048,0,vgg16
1,application_1506638472019_13689,609,14049,0,inception4
1,application_1506638472019_13690,551,14049,0,alexnet
