time,idle_node,busy_node,full_node,idle_gpu,busy_gpu,pending_job,running_job,completed_job
42170,0,0,0,0,0,4485,54,783
42171,0,0,0,0,0,4489,54,783
42172,0,0,0,0,0,4490,54,783
42173,0,0,0,0,0,4491,54,783
42185,0,0,0,0,0,4492,54,783
42186,0,0,0,0,0,4493,54,783
42201,0,0,0,0,0,4494,54,783
42383,0,0,0,0,0,4493,54,784
42409,0,0,0,0,0,4494,54,784
42435,0,0,0,0,0,4493,54,785
42656,0,0,0,0,0,4494,54,785
42768,0,0,0,0,0,4493,54,786
42808,0,0,0,0,0,4494,54,786
42866,0,0,0,0,0,4495,54,786
42883,0,0,0,0,0,4496,54,786
42892,0,0,0,0,0,4497,54,786
42905,0,0,0,0,0,4500,54,786
42906,0,0,0,0,0,4501,54,786
42907,0,0,0,0,0,4504,54,786
42908,0,0,0,0,0,4507,54,786
42995,0,0,0,0,0,4510,54,786
42996,0,0,0,0,0,4513,54,786
42997,0,0,0,0,0,4516,54,786
42998,0,0,0,0,0,4520,54,786
43006,0,0,0,0,0,4521,54,786
43013,0,0,0,0,0,4524,54,786
43014,0,0,0,0,0,4526,54,786
43015,0,0,0,0,0,4531,54,786
43016,0,0,0,0,0,4533,54,786
43059,0,0,0,0,0,4535,54,786
43060,0,0,0,0,0,4541,54,786
43061,0,0,0,0,0,4546,54,786
43062,0,0,0,0,0,4547,54,786
43103,0,0,0,0,0,4548,54,786
43156,0,0,0,0,0,4549,54,786
43173,0,0,0,0,0,4548,54,787
43190,0,0,0,0,0,4549,54,787
43198,0,0,0,0,0,4550,54,787
43226,0,0,0,0,0,4551,54,787
43293,0,0,0,0,0,4555,54,787
43294,0,0,0,0,0,4557,54,787
43296,0,0,0,0,0,4559,54,787
43297,0,0,0,0,0,4560,54,787
43298,0,0,0,0,0,4563,54,787
43299,0,0,0,0,0,4567,54,787
43300,0,0,0,0,0,4569,54,787
43301,0,0,0,0,0,4572,54,787
43302,0,0,0,0,0,4574,54,787
43303,0,0,0,0,0,4576,54,787
43304,0,0,0,0,0,4578,54,788
43327,0,0,0,0,0,4577,54,789
43346,0,0,0,0,0,4578,54,789
43398,0,0,0,0,0,4577,54,790
43434,0,0,0,0,0,4576,54,791
43440,0,0,0,0,0,4578,54,791
43441,0,0,0,0,0,4582,54,791
43444,0,0,0,0,0,4583,54,791
43445,0,0,0,0,0,4584,54,791
43446,0,0,0,0,0,4585,54,791
43450,0,0,0,0,0,4586,54,791
43457,0,0,0,0,0,4585,54,792
43470,0,0,0,0,0,4586,54,792
43471,0,0,0,0,0,4591,54,792
43472,0,0,0,0,0,4595,54,792
43473,0,0,0,0,0,4597,54,792
43506,0,0,0,0,0,4602,54,792
43509,0,0,0,0,0,4606,54,792
43510,0,0,0,0,0,4607,54,792
43512,0,0,0,0,0,4606,54,793
43515,0,0,0,0,0,4607,54,793
43517,0,0,0,0,0,4608,54,793
43548,0,0,0,0,0,4607,54,794
43555,0,0,0,0,0,4608,54,794
43574,0,0,0,0,0,4615,54,794
43575,0,0,0,0,0,4618,54,794
43576,0,0,0,0,0,4620,54,794
43577,0,0,0,0,0,4621,54,794
43584,0,0,0,0,0,4624,54,794
43585,0,0,0,0,0,4629,54,794
43587,0,0,0,0,0,4630,54,794
43588,0,0,0,0,0,4632,54,794
43596,0,0,0,0,0,4633,54,794
43616,0,0,0,0,0,4634,54,794
43627,0,0,0,0,0,4637,54,794
43629,0,0,0,0,0,4638,54,794
43642,0,0,0,0,0,4639,54,794
43650,0,0,0,0,0,4640,54,794
43658,0,0,0,0,0,4641,54,794
43706,0,0,0,0,0,4642,54,794
43726,0,0,0,0,0,4641,54,795
43745,0,0,0,0,0,4642,54,795
43746,0,0,0,0,0,4643,54,795
43749,0,0,0,0,0,4644,54,795
43759,0,0,0,0,0,4643,54,796
43773,0,0,0,0,0,4644,54,796
43786,0,0,0,0,0,4645,54,796
43826,0,0,0,0,0,4646,54,796
43891,0,0,0,0,0,4648,54,796
43927,0,0,0,0,0,4649,54,796
43929,0,0,0,0,0,4651,54,796
43930,0,0,0,0,0,4652,54,796
43947,0,0,0,0,0,4653,54,796
43948,0,0,0,0,0,4655,54,796
43996,0,0,0,0,0,4656,54,796
44107,0,0,0,0,0,4657,54,796
44134,0,0,0,0,0,4658,54,796
44136,0,0,0,0,0,4659,54,796
44146,0,0,0,0,0,4660,54,796
44165,0,0,0,0,0,4661,54,796
44173,0,0,0,0,0,4660,54,797
44176,0,0,0,0,0,4661,54,797
44178,0,0,0,0,0,4662,54,797
44215,0,0,0,0,0,4663,54,797
44216,0,0,0,0,0,4664,54,797
44226,0,0,0,0,0,4665,54,797
44227,0,0,0,0,0,4666,54,797
44228,0,0,0,0,0,4669,54,797
44229,0,0,0,0,0,4670,54,797
44230,0,0,0,0,0,4671,54,797
44251,0,0,0,0,0,4670,54,798
44272,0,0,0,0,0,4671,54,798
44277,0,0,0,0,0,4670,54,799
44319,0,0,0,0,0,4669,54,800
44336,0,0,0,0,0,4669,53,801
44342,0,0,0,0,0,4667,54,802
44352,0,0,0,0,0,4668,54,802
44367,0,0,0,0,0,4669,54,802
44370,0,0,0,0,0,4668,54,803
44386,0,0,0,0,0,4669,54,803
44387,0,0,0,0,0,4670,54,803
44393,0,0,0,0,0,4671,54,803
44396,0,0,0,0,0,4670,54,804
44413,0,0,0,0,0,4670,53,805
44429,0,0,0,0,0,4668,54,806
44435,0,0,0,0,0,4669,54,806
44439,0,0,0,0,0,4668,54,807
44453,0,0,0,0,0,4669,54,807
44457,0,0,0,0,0,4670,54,807
44475,0,0,0,0,0,4669,54,808
44477,0,0,0,0,0,4670,54,808
44478,0,0,0,0,0,4672,54,808
44489,0,0,0,0,0,4671,54,809
44496,0,0,0,0,0,4672,54,809
44499,0,0,0,0,0,4673,54,809
44500,0,0,0,0,0,4674,54,809
44505,0,0,0,0,0,4673,54,810
44512,0,0,0,0,0,4672,54,811
44529,0,0,0,0,0,4673,54,811
44542,0,0,0,0,0,4672,54,812
44546,0,0,0,0,0,4673,54,812
44560,0,0,0,0,0,4672,54,813
44570,0,0,0,0,0,4671,54,814
44609,0,0,0,0,0,4669,54,816
44615,0,0,0,0,0,4669,53,817
44626,0,0,0,0,0,4667,54,818
44633,0,0,0,0,0,4666,54,819
44637,0,0,0,0,0,4667,54,819
44641,0,0,0,0,0,4669,51,820
44644,0,0,0,0,0,4668,51,821
44655,0,0,0,0,0,4670,51,821
44656,0,0,0,0,0,4671,51,821
44657,0,0,0,0,0,4673,51,821
44661,0,0,0,0,0,4674,51,821
44686,0,0,0,0,0,4673,51,822
44692,0,0,0,0,0,4674,51,822
44693,0,0,0,0,0,4678,51,822
44695,0,0,0,0,0,4681,51,822
44696,0,0,0,0,0,4681,51,823
44699,0,0,0,0,0,4683,51,823
44704,0,0,0,0,0,4684,51,823
44722,0,0,0,0,0,4685,51,823
44738,0,0,0,0,0,4684,51,824
44751,0,0,0,0,0,4683,51,825
44775,0,0,0,0,0,4684,51,825
44789,0,0,0,0,0,4685,51,825
44820,0,0,0,0,0,4686,51,825
44826,0,0,0,0,0,4688,51,825
44831,0,0,0,0,0,4689,51,825
44836,0,0,0,0,0,4691,51,825
44859,0,0,0,0,0,4690,51,826
44866,0,0,0,0,0,4691,51,826
44887,0,0,0,0,0,4692,51,826
44888,0,0,0,0,0,4695,51,826
44889,0,0,0,0,0,4696,51,826
44890,0,0,0,0,0,4698,51,826
44891,0,0,0,0,0,4700,51,826
44894,0,0,0,0,0,4701,51,826
44910,0,0,0,0,0,4702,51,826
44911,0,0,0,0,0,4703,51,826
44933,0,0,0,0,0,4704,51,826
44947,0,0,0,0,0,4703,51,827
44952,0,0,0,0,0,4705,51,827
44953,0,0,0,0,0,4707,51,827
44954,0,0,0,0,0,4710,51,827
44956,0,0,0,0,0,4711,51,827
44966,0,0,0,0,0,4712,51,827
44985,0,0,0,0,0,4713,51,827
45001,0,0,0,0,0,4717,51,827
45006,0,0,0,0,0,4718,51,827
45014,0,0,0,0,0,4720,51,827
45026,0,0,0,0,0,4723,51,827
45027,0,0,0,0,0,4725,51,827
45028,0,0,0,0,0,4728,51,828
45034,0,0,0,0,0,4729,51,828
45096,0,0,0,0,0,4730,51,828
45101,0,0,0,0,0,4731,51,828
45102,0,0,0,0,0,4732,51,828
45141,0,0,0,0,0,4733,51,828
45142,0,0,0,0,0,4734,51,828
45145,0,0,0,0,0,4735,51,828
45146,0,0,0,0,0,4736,51,828
45156,0,0,0,0,0,4737,51,828
45166,0,0,0,0,0,4738,51,828
45187,0,0,0,0,0,4741,51,828
45188,0,0,0,0,0,4743,51,828
45189,0,0,0,0,0,4746,51,828
45190,0,0,0,0,0,4748,51,828
45246,0,0,0,0,0,4749,51,828
45247,0,0,0,0,0,4750,51,828
45309,0,0,0,0,0,4752,51,828
45315,0,0,0,0,0,4755,51,828
45346,0,0,0,0,0,4756,51,828
45363,0,0,0,0,0,4757,51,828
45367,0,0,0,0,0,4759,51,828
45368,0,0,0,0,0,4761,51,828
45369,0,0,0,0,0,4762,51,828
45376,0,0,0,0,0,4763,51,828
45378,0,0,0,0,0,4764,51,828
45379,0,0,0,0,0,4765,51,828
45382,0,0,0,0,0,4766,51,828
45458,0,0,0,0,0,4765,51,829
45490,0,0,0,0,0,4764,51,830
45536,0,0,0,0,0,4767,51,830
45537,0,0,0,0,0,4768,51,830
45538,0,0,0,0,0,4769,51,830
45542,0,0,0,0,0,4770,51,830
45564,0,0,0,0,0,4771,51,830
45565,0,0,0,0,0,4778,51,831
45566,0,0,0,0,0,4784,51,831
45567,0,0,0,0,0,4790,51,831
45568,0,0,0,0,0,4799,51,831
45569,0,0,0,0,0,4810,51,831
45579,0,0,0,0,0,4809,51,832
45617,0,0,0,0,0,4810,51,832
45636,0,0,0,0,0,4809,51,833
45637,0,0,0,0,0,4810,51,833
45644,0,0,0,0,0,4809,51,834
45696,0,0,0,0,0,4810,51,834
45700,0,0,0,0,0,4811,51,834
45702,0,0,0,0,0,4810,51,835
45774,0,0,0,0,0,4811,51,835
45776,0,0,0,0,0,4812,51,835
45779,0,0,0,0,0,4812,50,836
45796,0,0,0,0,0,4813,50,836
45843,0,0,0,0,0,4814,50,836
45846,0,0,0,0,0,4815,50,836
45847,0,0,0,0,0,4816,50,836
45863,0,0,0,0,0,4817,50,836
45865,0,0,0,0,0,4818,50,836
45871,0,0,0,0,0,4819,50,836
45919,0,0,0,0,0,4820,50,836
45926,0,0,0,0,0,4821,50,836
45956,0,0,0,0,0,4822,50,836
46007,0,0,0,0,0,4824,50,836
46008,0,0,0,0,0,4825,50,836
46009,0,0,0,0,0,4827,50,836
46010,0,0,0,0,0,4829,50,836
46011,0,0,0,0,0,4830,50,836
46012,0,0,0,0,0,4831,50,836
46013,0,0,0,0,0,4832,50,836
46014,0,0,0,0,0,4833,50,836
46015,0,0,0,0,0,4834,50,836
46016,0,0,0,0,0,4835,50,836
46065,0,0,0,0,0,4836,50,836
46123,0,0,0,0,0,4835,50,837
46124,0,0,0,0,0,4834,50,838
46137,0,0,0,0,0,4835,50,838
46167,0,0,0,0,0,4836,50,838
46175,0,0,0,0,0,4835,50,839
46176,0,0,0,0,0,4836,50,839
46188,0,0,0,0,0,4835,50,840
46206,0,0,0,0,0,4836,50,840
46249,0,0,0,0,0,4837,50,840
46255,0,0,0,0,0,4836,50,841
46256,0,0,0,0,0,4837,50,841
46260,0,0,0,0,0,4836,50,842
46266,0,0,0,0,0,4837,50,842
46274,0,0,0,0,0,4836,50,843
46277,0,0,0,0,0,4837,50,843
46279,0,0,0,0,0,4838,50,843
46312,0,0,0,0,0,4839,50,843
46320,0,0,0,0,0,4838,50,844
46323,0,0,0,0,0,4839,50,844
46333,0,0,0,0,0,4840,50,844
46343,0,0,0,0,0,4840,49,845
46348,0,0,0,0,0,4839,49,846
46359,0,0,0,0,0,4837,50,847
46364,0,0,0,0,0,4838,50,847
46385,0,0,0,0,0,4839,50,847
46389,0,0,0,0,0,4842,50,847
46390,0,0,0,0,0,4843,50,847
46391,0,0,0,0,0,4845,50,847
46392,0,0,0,0,0,4847,50,847
46393,0,0,0,0,0,4849,50,847
46400,0,0,0,0,0,4848,50,848
46425,0,0,0,0,0,4847,50,849
46427,0,0,0,0,0,4846,50,850
46468,0,0,0,0,0,4845,50,851
46487,0,0,0,0,0,4844,50,852
46496,0,0,0,0,0,4845,50,852
46500,0,0,0,0,0,4844,50,853
46501,0,0,0,0,0,4846,47,854
46502,0,0,0,0,0,4847,47,854
46503,0,0,0,0,0,4850,47,854
46505,0,0,0,0,0,4854,47,854
46506,0,0,0,0,0,4855,47,854
46507,0,0,0,0,0,4857,47,854
46515,0,0,0,0,0,4858,47,854
46526,0,0,0,0,0,4859,47,854
46546,0,0,0,0,0,4860,47,854
46566,0,0,0,0,0,4863,47,854
46567,0,0,0,0,0,4864,47,854
46568,0,0,0,0,0,4865,47,854
46569,0,0,0,0,0,4866,47,854
46570,0,0,0,0,0,4867,47,854
46586,0,0,0,0,0,4868,47,854
46596,0,0,0,0,0,4869,47,854
46640,0,0,0,0,0,4868,47,855
46656,0,0,0,0,0,4869,47,855
46673,0,0,0,0,0,4870,47,855
46680,0,0,0,0,0,4869,47,856
46686,0,0,0,0,0,4870,47,856
46687,0,0,0,0,0,4873,47,856
46688,0,0,0,0,0,4876,47,856
46689,0,0,0,0,0,4880,47,856
46706,0,0,0,0,0,4881,47,856
46739,0,0,0,0,0,4880,47,857
46766,0,0,0,0,0,4881,47,857
46769,0,0,0,0,0,4882,47,857
46786,0,0,0,0,0,4883,47,857
46807,0,0,0,0,0,4885,47,857
46809,0,0,0,0,0,4885,47,858
46810,0,0,0,0,0,4886,47,858
46816,0,0,0,0,0,4887,47,858
46826,0,0,0,0,0,4888,47,858
46828,0,0,0,0,0,4889,47,858
46865,0,0,0,0,0,4890,47,858
46878,0,0,0,0,0,4889,47,859
46886,0,0,0,0,0,4890,47,859
46891,0,0,0,0,0,4891,47,859
46904,0,0,0,0,0,4890,47,860
46906,0,0,0,0,0,4891,47,860
46917,0,0,0,0,0,4890,47,861
46928,0,0,0,0,0,4891,44,863
46966,0,0,0,0,0,4892,44,863
46986,0,0,0,0,0,4893,44,863
47006,0,0,0,0,0,4894,44,863
47046,0,0,0,0,0,4895,44,863
47082,0,0,0,0,0,4894,44,864
47085,0,0,0,0,0,4893,44,865
47093,0,0,0,0,0,4894,44,865
47139,0,0,0,0,0,4895,44,865
47152,0,0,0,0,0,4896,44,865
47157,0,0,0,0,0,4897,44,865
47158,0,0,0,0,0,4898,44,865
47160,0,0,0,0,0,4897,44,866
47165,0,0,0,0,0,4896,44,867
47196,0,0,0,0,0,4897,44,867
47202,0,0,0,0,0,4898,44,867
47223,0,0,0,0,0,4897,44,868
47240,0,0,0,0,0,4897,43,869
47259,0,0,0,0,0,4895,44,870
47266,0,0,0,0,0,4897,44,870
47278,0,0,0,0,0,4898,44,870
47279,0,0,0,0,0,4899,44,870
47280,0,0,0,0,0,4902,44,870
47281,0,0,0,0,0,4904,44,870
47283,0,0,0,0,0,4903,44,871
47314,0,0,0,0,0,4905,44,871
47326,0,0,0,0,0,4906,44,871
47328,0,0,0,0,0,4905,44,872
47335,0,0,0,0,0,4904,44,873
47388,0,0,0,0,0,4905,44,873
47396,0,0,0,0,0,4907,44,873
47405,0,0,0,0,0,4906,44,874
47415,0,0,0,0,0,4907,44,874
47416,0,0,0,0,0,4908,44,874
47448,0,0,0,0,0,4907,44,875
47461,0,0,0,0,0,4908,44,875
47463,0,0,0,0,0,4910,44,875
47484,0,0,0,0,0,4911,44,875
47486,0,0,0,0,0,4912,44,875
47489,0,0,0,0,0,4913,44,875
47490,0,0,0,0,0,4916,44,875
47491,0,0,0,0,0,4917,44,875
47492,0,0,0,0,0,4918,44,875
47498,0,0,0,0,0,4919,44,875
47511,0,0,0,0,0,4920,44,875
47520,0,0,0,0,0,4919,44,876
47546,0,0,0,0,0,4918,44,877
47591,0,0,0,0,0,4919,44,877
47628,0,0,0,0,0,4920,44,877
47663,0,0,0,0,0,4921,44,877
47664,0,0,0,0,0,4926,44,877
47666,0,0,0,0,0,4927,44,877
47667,0,0,0,0,0,4928,44,877
47672,0,0,0,0,0,4930,44,877
47684,0,0,0,0,0,4931,44,877
47687,0,0,0,0,0,4932,44,877
47695,0,0,0,0,0,4933,44,877
47706,0,0,0,0,0,4935,44,877
47736,0,0,0,0,0,4936,44,877
47745,0,0,0,0,0,4937,44,877
47761,0,0,0,0,0,4938,44,877
47766,0,0,0,0,0,4940,44,877
47781,0,0,0,0,0,4943,44,877
47786,0,0,0,0,0,4945,44,877
47822,0,0,0,0,0,4946,44,877
47831,0,0,0,0,0,4947,44,877
47846,0,0,0,0,0,4948,44,877
47849,0,0,0,0,0,4949,44,877
47856,0,0,0,0,0,4950,44,877
47857,0,0,0,0,0,4951,44,877
47860,0,0,0,0,0,4952,44,877
47861,0,0,0,0,0,4953,44,877
47872,0,0,0,0,0,4954,44,877
47873,0,0,0,0,0,4955,44,877
47881,0,0,0,0,0,4956,44,877
47883,0,0,0,0,0,4957,44,877
47888,0,0,0,0,0,4958,44,877
47893,0,0,0,0,0,4960,44,877
47894,0,0,0,0,0,4962,44,877
47896,0,0,0,0,0,4965,44,877
47897,0,0,0,0,0,4968,44,877
47899,0,0,0,0,0,4970,44,877
47900,0,0,0,0,0,4971,44,877
47901,0,0,0,0,0,4974,44,877
47903,0,0,0,0,0,4975,44,877
47905,0,0,0,0,0,4977,44,877
47906,0,0,0,0,0,4979,44,877
47907,0,0,0,0,0,4980,44,877
47910,0,0,0,0,0,4983,44,877
47911,0,0,0,0,0,4984,44,877
47913,0,0,0,0,0,4985,44,877
47914,0,0,0,0,0,4986,44,877
47915,0,0,0,0,0,4987,44,877
47917,0,0,0,0,0,4988,44,877
47918,0,0,0,0,0,4989,44,877
47919,0,0,0,0,0,4990,44,877
47920,0,0,0,0,0,4991,44,877
47921,0,0,0,0,0,4993,44,877
47922,0,0,0,0,0,4994,44,877
47924,0,0,0,0,0,4996,44,877
47925,0,0,0,0,0,4997,44,877
47926,0,0,0,0,0,4999,44,877
47927,0,0,0,0,0,5001,44,877
47929,0,0,0,0,0,5002,44,877
47930,0,0,0,0,0,5003,44,877
47931,0,0,0,0,0,5005,44,877
47932,0,0,0,0,0,5007,44,877
47934,0,0,0,0,0,5008,44,877
47935,0,0,0,0,0,5009,44,877
47936,0,0,0,0,0,5011,44,877
47937,0,0,0,0,0,5013,44,877
47938,0,0,0,0,0,5014,44,877
47939,0,0,0,0,0,5015,44,877
47942,0,0,0,0,0,5016,44,877
47943,0,0,0,0,0,5018,44,877
47945,0,0,0,0,0,5020,44,877
47946,0,0,0,0,0,5023,44,877
47947,0,0,0,0,0,5028,44,877
47948,0,0,0,0,0,5035,44,877
47949,0,0,0,0,0,5037,44,877
47950,0,0,0,0,0,5038,44,877
47960,0,0,0,0,0,5039,44,877
47974,0,0,0,0,0,5040,44,877
47976,0,0,0,0,0,5041,44,877
47986,0,0,0,0,0,5042,44,877
47987,0,0,0,0,0,5044,44,877
47988,0,0,0,0,0,5045,44,877
47989,0,0,0,0,0,5046,44,877
47991,0,0,0,0,0,5047,44,877
47993,0,0,0,0,0,5048,44,877
47996,0,0,0,0,0,5051,44,877
47997,0,0,0,0,0,5053,44,877
48000,0,0,0,0,0,5054,44,877
48001,0,0,0,0,0,5055,44,877
48003,0,0,0,0,0,5056,44,877
48005,0,0,0,0,0,5057,44,877
48008,0,0,0,0,0,5060,44,877
48009,0,0,0,0,0,5061,44,877
48010,0,0,0,0,0,5062,44,877
48011,0,0,0,0,0,5065,44,877
48013,0,0,0,0,0,5066,44,877
48014,0,0,0,0,0,5068,44,877
48015,0,0,0,0,0,5069,44,877
48016,0,0,0,0,0,5070,44,877
48024,0,0,0,0,0,5071,44,877
48037,0,0,0,0,0,5072,44,877
48053,0,0,0,0,0,5073,44,877
48067,0,0,0,0,0,5077,44,877
48068,0,0,0,0,0,5079,44,877
48069,0,0,0,0,0,5082,44,877
48070,0,0,0,0,0,5085,44,877
48189,0,0,0,0,0,5086,44,877
48247,0,0,0,0,0,5088,44,877
48249,0,0,0,0,0,5090,44,877
48251,0,0,0,0,0,5091,44,877
48253,0,0,0,0,0,5092,44,877
48326,0,0,0,0,0,5093,44,877
48369,0,0,0,0,0,5094,44,877
48370,0,0,0,0,0,5095,44,877
48371,0,0,0,0,0,5096,44,877
48372,0,0,0,0,0,5097,44,877
48373,0,0,0,0,0,5098,44,877
48374,0,0,0,0,0,5099,44,877
48460,0,0,0,0,0,5098,44,878
48466,0,0,0,0,0,5099,44,878
48516,0,0,0,0,0,5100,44,878
48533,0,0,0,0,0,5099,44,879
48536,0,0,0,0,0,5100,44,879
48656,0,0,0,0,0,5101,44,879
48666,0,0,0,0,0,5102,44,879
48716,0,0,0,0,0,5101,44,880
48746,0,0,0,0,0,5102,44,880
48767,0,0,0,0,0,5103,44,880
48768,0,0,0,0,0,5106,44,880
48769,0,0,0,0,0,5108,44,880
48770,0,0,0,0,0,5110,44,880
48771,0,0,0,0,0,5111,44,880
48786,0,0,0,0,0,5112,44,880
48799,0,0,0,0,0,5114,44,880
48800,0,0,0,0,0,5117,44,880
48801,0,0,0,0,0,5122,44,880
48802,0,0,0,0,0,5123,44,880
48803,0,0,0,0,0,5125,44,880
48804,0,0,0,0,0,5126,44,880
48836,0,0,0,0,0,5127,44,880
48900,0,0,0,0,0,5126,44,881
48901,0,0,0,0,0,5127,44,881
48902,0,0,0,0,0,5128,44,881
48996,0,0,0,0,0,5129,44,881
49004,0,0,0,0,0,5130,44,881
49042,0,0,0,0,0,5129,44,882
49075,0,0,0,0,0,5130,44,882
49112,0,0,0,0,0,5134,44,882
49113,0,0,0,0,0,5137,44,882
49114,0,0,0,0,0,5140,44,882
49117,0,0,0,0,0,5141,44,882
49147,0,0,0,0,0,5142,44,882
49200,0,0,0,0,0,5145,44,882
49201,0,0,0,0,0,5147,44,882
49202,0,0,0,0,0,5149,44,882
49203,0,0,0,0,0,5151,44,882
49204,0,0,0,0,0,5152,44,882
49205,0,0,0,0,0,5154,44,882
49206,0,0,0,0,0,5155,44,882
49207,0,0,0,0,0,5156,44,882
49208,0,0,0,0,0,5158,44,882
49209,0,0,0,0,0,5159,44,882
49210,0,0,0,0,0,5160,44,882
49212,0,0,0,0,0,5161,44,882
49215,0,0,0,0,0,5162,44,882
49216,0,0,0,0,0,5165,44,882
49217,0,0,0,0,0,5166,44,882
49218,0,0,0,0,0,5167,44,882
49220,0,0,0,0,0,5168,44,882
49222,0,0,0,0,0,5169,44,882
49258,0,0,0,0,0,5171,44,882
49259,0,0,0,0,0,5173,44,882
49260,0,0,0,0,0,5175,44,882
49261,0,0,0,0,0,5177,44,882
49266,0,0,0,0,0,5178,44,882
49328,0,0,0,0,0,5181,44,882
49329,0,0,0,0,0,5185,44,882
49330,0,0,0,0,0,5187,44,882
49331,0,0,0,0,0,5189,44,882
49332,0,0,0,0,0,5190,44,882
49336,0,0,0,0,0,5191,44,882
49396,0,0,0,0,0,5192,44,882
49426,0,0,0,0,0,5193,44,882
49434,0,0,0,0,0,5194,44,882
49481,0,0,0,0,0,5195,44,882
49502,0,0,0,0,0,5194,44,883
49506,0,0,0,0,0,5194,44,884
49546,0,0,0,0,0,5195,44,884
49573,0,0,0,0,0,5196,44,884
49576,0,0,0,0,0,5197,44,884
49628,0,0,0,0,0,5198,44,884
49637,0,0,0,0,0,5200,44,884
49638,0,0,0,0,0,5201,44,884
49639,0,0,0,0,0,5203,44,884
49640,0,0,0,0,0,5204,44,884
49643,0,0,0,0,0,5207,44,884
49670,0,0,0,0,0,5206,44,885
49673,0,0,0,0,0,5207,44,885
49756,0,0,0,0,0,5208,44,885
49784,0,0,0,0,0,5207,44,886
49863,0,0,0,0,0,5208,44,886
49864,0,0,0,0,0,5209,44,886
49886,0,0,0,0,0,5210,44,886
49890,0,0,0,0,0,5212,44,886
49892,0,0,0,0,0,5214,44,886
49906,0,0,0,0,0,5215,44,886
49916,0,0,0,0,0,5219,44,886
49957,0,0,0,0,0,5220,44,886
50005,0,0,0,0,0,5222,44,886
50006,0,0,0,0,0,5224,44,886
50007,0,0,0,0,0,5225,44,886
50008,0,0,0,0,0,5227,44,886
50009,0,0,0,0,0,5230,44,886
50010,0,0,0,0,0,5231,44,886
50013,0,0,0,0,0,5232,44,886
50146,0,0,0,0,0,5234,44,886
50147,0,0,0,0,0,5236,44,886
50171,0,0,0,0,0,5237,44,886
50172,0,0,0,0,0,5238,44,886
50236,0,0,0,0,0,5239,44,886
50264,0,0,0,0,0,5241,44,886
50265,0,0,0,0,0,5246,44,886
50266,0,0,0,0,0,5254,44,886
50267,0,0,0,0,0,5255,44,886
50268,0,0,0,0,0,5256,44,886
50407,0,0,0,0,0,5257,44,886
50436,0,0,0,0,0,5258,44,886
50454,0,0,0,0,0,5259,44,886
50466,0,0,0,0,0,5260,44,886
50500,0,0,0,0,0,5261,44,886
50535,0,0,0,0,0,5262,44,886
50536,0,0,0,0,0,5263,44,886
50537,0,0,0,0,0,5265,44,886
50546,0,0,0,0,0,5266,44,886
50562,0,0,0,0,0,5265,44,887
50568,0,0,0,0,0,5266,44,887
50571,0,0,0,0,0,5267,44,887
50572,0,0,0,0,0,5268,44,887
50573,0,0,0,0,0,5269,44,887
50574,0,0,0,0,0,5270,44,887
50575,0,0,0,0,0,5272,44,887
50577,0,0,0,0,0,5273,44,887
50578,0,0,0,0,0,5274,44,887
50580,0,0,0,0,0,5275,44,887
50581,0,0,0,0,0,5276,44,887
50582,0,0,0,0,0,5277,44,887
50647,0,0,0,0,0,5278,44,887
50649,0,0,0,0,0,5279,44,887
50662,0,0,0,0,0,5280,44,887
50676,0,0,0,0,0,5281,44,887
50697,0,0,0,0,0,5282,44,887
50703,0,0,0,0,0,5283,44,887
50713,0,0,0,0,0,5284,44,887
50723,0,0,0,0,0,5287,44,887
50724,0,0,0,0,0,5289,44,887
50725,0,0,0,0,0,5293,44,887
50726,0,0,0,0,0,5299,44,887
50727,0,0,0,0,0,5301,44,887
50728,0,0,0,0,0,5303,44,887
50729,0,0,0,0,0,5308,44,887
50742,0,0,0,0,0,5309,44,887
50774,0,0,0,0,0,5310,44,887
50781,0,0,0,0,0,5311,44,887
50816,0,0,0,0,0,5312,44,887
50826,0,0,0,0,0,5313,44,887
50831,0,0,0,0,0,5314,44,887
50832,0,0,0,0,0,5315,44,887
50843,0,0,0,0,0,5316,44,887
50851,0,0,0,0,0,5317,44,887
50858,0,0,0,0,0,5318,44,887
50860,0,0,0,0,0,5319,44,887
50872,0,0,0,0,0,5320,44,887
50878,0,0,0,0,0,5321,44,887
50927,0,0,0,0,0,5322,44,887
50930,0,0,0,0,0,5323,44,887
50936,0,0,0,0,0,5325,44,887
50964,0,0,0,0,0,5326,44,887
50965,0,0,0,0,0,5327,44,887
50966,0,0,0,0,0,5328,44,887
50969,0,0,0,0,0,5329,44,887
50992,0,0,0,0,0,5330,44,887
51026,0,0,0,0,0,5332,44,887
51056,0,0,0,0,0,5333,44,887
51166,0,0,0,0,0,5334,44,887
51186,0,0,0,0,0,5335,44,887
51286,0,0,0,0,0,5336,44,887
51316,0,0,0,0,0,5337,44,887
51335,0,0,0,0,0,5338,44,887
51366,0,0,0,0,0,5339,44,887
51466,0,0,0,0,0,5340,44,887
51566,0,0,0,0,0,5341,44,887
51626,0,0,0,0,0,5342,44,887
51680,0,0,0,0,0,5343,44,887
51696,0,0,0,0,0,5344,44,887
51701,0,0,0,0,0,5343,44,888
51706,0,0,0,0,0,5344,44,888
51796,0,0,0,0,0,5345,44,888
51816,0,0,0,0,0,5346,44,888
51876,0,0,0,0,0,5345,44,889
